润;rùn;NHUẬN;"nhuần nhị; thấm ướt; lời, lãi";""
积;jī;TÍCH;"chứa chất, tích, dồn lại; tích (kết quả phép nhân)";""
辑;jí;TẬP;"ghép gỗ đóng xe; thu góp lại";""
类;lèi;LOẠI;"chủng loại, loài";""
兼;jiān;KIÊM;"hai lần; gấp đôi";""
拍;pāi;PHÁCH;"chụp ảnh; chụp hình; quay phim; đánh; vỗ; đập; phủi; vỗ cánh; vung cánh; sóng vỗ; đánh; phát; gửi (điện tín, điện báo); tâng bốc; nịnh nọt; bợ đít; nịnh bợ; bợ đỡ";""
屋;wū;ỐC;"nhà; phòng; buồng";""
宠;chǒng;SỦNG;"sủng ái; cưng chiều; nuông chiều; yêu quý";""
摧;cuī;TỒI;"bẻ gãy; phá vỡ; phá hoại; làm đứt";"tồi tàn"
岚;lán;LAM;"mây mù; sương mù";""
敲;qiāo;XAO;"gõ; khua; điểm; cốc";""
剪;jiǎn;TIỄN;"cắt; xén";""
督;dū;ĐỐC;"giám sát; giám đốc; chỉ huy";""
络;luò;LẠC;"xơ; vật có dạng lưới";"kinh lạc"
策;cè;SÁCH;"kế sách; mẹo; biện pháp";""
述;shù;THUẬT;"trình bày; kể lại; kể";""
震;zhèn;CHẤN;"chấn động; rung động; dao động";""
梯;tī;THÊ;"cái thang; cây thang";""
遭;zāo;TAO;"gặp; bị";""
佩;pèi;BỘI;"đeo";""
赖;lài;LẠI;"ỳ; ườn (biểu thị ở một vị trí không muốn rời khỏi)";""
罚;fá;PHẠT;"phạt; xử phạt";""
宾;bīn;TÂN;"khách; khách mời; khách trọ; du khách; người đến thăm";""
侦;zhēn;TRINH;"điều tra; dò xét; thám thính; do thám";""
绪;xù;TỰ;"đầu mối (tơ); mối";""
隔;gé;CÁCH;"ngăn; cách; ngăn cách; ngăn chặn; cách trở";""
憾;hàn;HÁM;"thất vọng; tiếc; đáng tiếc; không hài lòng; hối tiếc";""
踢;tī;THÍCH;"đá; sút (động tác chân)";""
幕;mù;MẠC;"bạt";""
愉;yú;DU;"vui vẻ; vui sướng; vui thích; thú vị";""
盗;dào;ĐẠO;"trộm; trộm đạo; trộm cắp; ăn cắp; ăn trộm";""
订;dìng;ĐÍNH;"lập; ký kết; đính ước; đính";""
盒;hé;HẠP;"hộp; cái hộp; cặp lồng";""
敏;mǐn;MẪN;"minh mẫn; nhanh nhạy; nhạy cảm";""
愚;yú;NGU;"ngu dốt; ngu đần; ngu; ngu ngốc; ngu muội";""
鼓;gǔ;CỔ;"trống; cái trống";""
摸;mō;MÔ;"mó; sờ; sờ mó; chạm; mân mê; xoa";""
傲;ào;NGẠO;"kiêu ngạo; khinh người; ngạo";""
辩;biàn;BIỆN;"cãi; biện luận; tranh luận; cãi lẽ; biện bạch; biện giải";""
损;sǔn;TỔN;"giảm";""
烈;liè;LIỆT;"cháy mạnh; dữ dội";""
淘;táo;ĐÀO;"vo; đãi";""
累;lěi;LŨY;"tích; tích luỹ; gom góp; tích tụ; chất đống";""
嫌;xián;HIỀM;"ghét; chê; không thích; chán ghét";""
袭;xí;TẬP;"làm theo; tiếp tục duy trì; rập theo khuôn sáo cũ";""
销;xiāo;TIÊU;"nung kim loại";""
胁;xié;HIẾP;"sườn";""
触;chù;XÚC;"tiếp xúc; đụng; chạm; va";""
牢;láo;LAO;"chuồng";""
拳;quán;QUYỀN;"nắm đấm; nắm tay";""
例;lì;LỆ;"ví dụ; thí dụ";""
款;kuǎn;KHOẢN;"chân thành; khẩn thiết";""
补;bǔ;BỔ;"bổ sung; bổ túc; bù; thêm; dự khuyết (số còn thiếu)";""
恭;gōng;CUNG;"thành kính; cung kính; kính cẩn; kính trọng; tôn kính";""
舒;shū;THƯ;"chậm rãi; thong thả; ung dung";""
素;sù;TỐ;"chay; rau dưa; đồ chay";""
挥;huī;HUY;"khua; khoa; vung; tung; múa; vẫy; huơ; xua";""
醉;zuì;TÚY;"say; say rượu";""
妇;fù;PHỤ;"phụ nữ; nữ; đàn bà; phụ";""
宣;xuān;TUYÊN;"truyền bá; thông báo";""
戒;jiè;GIỚI;"phòng bị; cảnh giác; dè chừng";""
糖;táng;ĐƯỜNG;"đường; chất đường";""
饼;bǐng;BÍNH;"bánh; cái bánh";""
摆;bǎi;BÀI;"đặt; bày; xếp đặt; bày biện; bố trí";""
搜;sōu;SƯU;"tìm; tìm tòi";""
隐;yǐn;ẨN;"ẩn núp; trốn; cất giấu";""
盘;pán;BÀN;"khay; mâm; đĩa to";""
临;lín;LÂM;"gần; giáp; đối diện; đứng trước";""
丸;wán;HOÀN;"viên (vật nhỏ vê tròn)";""
蒙;méng;MÔNG;"che; đậy; phủ; trùm";""
吻;wěn;VẪN;"hôn";""
康;kāng;KHANG;"khoẻ mạnh; mạnh khoẻ; lành mạnh";""
库;kù;KHỐ;"kho";""
秀;xiù;TÚ;"nở hoa; ra hoa; trổ bông (thường chỉ cây trồng, nông nghiệp)";""
慈;cí;TỪ;"hiền lành; hiền từ; nhân ái; tốt bụng; hiền";""
扔;rēng;NHƯNG;"ném; đẩy; quăng; vứt";""
委;wěi;UỶ;"phó thác; giao cho; phái; cử (cho ai làm việc gì)";"uỷ"
酷;kù;KHỐC;"ngầu; tuyệt";""
诞;dàn;ĐẢN;"sinh ra; ra đời";""
踪;zōng;TUNG;"dấu chân; tung tích; vết chân; vết tích; dấu tích";""
残;cán;TÀN;"thiếu; khiếm khuyết; tàn; phế; tàn ác; hung ác; dữ; hung dữ; thừa; cuối; sắp hết";""
镇;zhèn;TRẤN;"ép; đè; nén (xuống); trấn tĩnh; giữ cho yên; giữ bình tĩnh; trấn; trấn thủ; trấn giữ; kìm; nén; kiềm chế; khống chế; trấn áp; ướp lạnh; làm lạnh";""
麟;lín;LÂN;"kỳ lân";""
